chunk_id,url,title,text
94_1,https://data.gov/climate/arctic/arctic-tools/,Arctic Tools - Data.gov,"Ice-tethered Profilers (ITPs): ITPâ€™s are inverted moorings with an anchor in a drifting ice floe supporting a cable that extends 800-1000 m below the floe. A vehicle with temperature and salinity sensors motors up and down the cable making Lagrangian measurements. ITPs have been deployed since 2004 with support primarily from the National Science Foundation. Imiq Hydroclimate Data Portal: The Imiq Hydroclimate Data Portal provides access to the Imiq Hydroclimate Database, a central repository built by researchers at the University of Alaska Fairbanks containing hydrologic and climate-related data from Alaska and nearby regions (The word Imiq means â€˜freshwaterâ€™ in the Inupiat language of Northern Alaska.) USGS Instantaneous Values REST Web Service URL Generation Tool: This tool provides a simple way to generate syntactically correct URLs to use with the USGS Instantaneous Values REST web service. Use it to get comfortable with the service before creating your own applications. Interactive Multisensor Snow and Ice Mapping System (IMS): The IMS is an operational software package maintained by the U.S. National Ice Center for mapping snow and ice. The IMS provides northern hemisphere snow/ice charts and data files for current and archived data. Marginal Ice Zone Departmental Research Initiative (MIZ DRI): This research initiative was a five-year (2012-2016) Office of Naval Research project with two objectives: (1) Understand atmosphere-ice-ocean-wave interactions and feedbacks in the summer marginal ice zone of the Beaufort Sea north of Alaska in order to improve coupled models and sea-ice prediction, and (2) demonstrate robotic technology for integrated observation of the coupled atmosphere-ice-ocean-wave system of the marginal ice zone. National Land Cover Database: This National Land Cover Database Evaluation Visualization and Analysis (NLCD EVA) tool provides user-friendly access to national and state land-cover and land-cover-change information developed through the Multi-Resolution Land Characteristics (MRLC) Consortium. NLCD EVA eliminates the need for desktop geographic information system software, or advanced technical expertise, by processing NLCD data for the user and providing easy access to that distilled information. The tool also summarizes general land-change trends and provides users with the option to specify and explore specific land-change classes of interest (e.g., forest-to-urban land change). Next Generation Ecosystem Experiments (NGEE) Arctic: NGEE (Next Generation Ecosystem Experiments) Arctic is a Department of Energy program to improve process understanding and model representation of important ecosystem-climate feedbacks by quantifying the physical, chemical, and biological behavior of terrestrial ecosystems in Alaska. NOAA ESRL Global Monitoring Laboratory â€"" Barrow Atmospheric Baseline Observatory: The Global Monitoring Laboratory of the National Oceanic and Atmospheric Administration Earth System Research Laboratories, conducts sustained observations and research related to carbon source and sink strengths, trends and global distributions of atmospheric constituents that are capable of forcing changes in the Earthâ€™s climate through modification of the atmospheric radiative environment, that may cause depletion of the global ozone layer, and that affect baseline air quality. North Pole Environmental Observatory (NPEO): Since 2000, the University of Washington/Applied Physics Laboratory has maintained a mooring at the North Pole to investigate ice thickness and ocean stratification."
94_2,https://data.gov/climate/arctic/arctic-tools/,Arctic Tools - Data.gov,"Buoys are deployed and airborne physical oceanography surveys are also conducted during each spring mooring recovery and redeployment operation. Snow, Ice & Permafrost Group at the University of Alaska Fairbanks Geophysical Institute: The Snow, Ice & Permafrost Group at the University of Alaska Fairbanks Geophysical Institute conducts research on Earthâ€™s cryosphere in order to better understand how it interacts with and impacts other earth systems. Rutgers University Global Snow Lab: This site contains various products related to global snow cover, including maps, graphic products, and tabular data. Barrow Sea Ice Webcam: The sea ice webcam operated in Utqiagvik (Barrow), Alaska is part of a collaborative effort (lead by the University of Alaska Fairbanks and partners) to monitor and record changes in sea ice cover on the northern coast of Alaska. Toolik Field Station GIS Data: The ToolikGIS program provides a stable platform for enhancing and expanding scientific, managerial, and administrative efforts at the Toolik Field Station (operated and managed by the University of Alaska Fairbanks, with support from the National Science Foundation) while acting as a key node in Arctic spatial-data services and distribution. ToolikGIS helps maximize the efficiency and effectiveness of efforts ranging from individual projects to multi-agency initiatives all targeted at advancing knowledge and informing management of Arctic ecosystems. U.S. National Ice Center: The U.S. National Ice Center is an interagency (NOAA, U.S. Coast Guard, U.S. Navy) operational center that provides snow- and ice-science products and services to meet the strategic, operational, and tactical requirements of U.S. government agencies and other institutions. Water Quality Water Services Portal: The Water Quality Portal (WQP) is a cooperative service sponsored by the United States Geological Survey (USGS), the Environmental Protection Agency (EPA), and the National Water Quality Monitoring Council (NWQMC) that integrates publicly available water-quality data from the USGS National Water Information System (NWIS), the EPA STOrage and RETrieval (STORET) Data Warehouse, and the United States Department of Agriculture (USDA) Agricultural Research Service (ARS) Sustaining The Earthâ€™s Watersheds â€"" Agricultural Research Database System (STEWARDS). AOOS Ocean Data Explorer: The Alaska Climate Science Center provides scientific information, tools, and methods for managing land, water, wildlife, and cultural resources in Alaska in the face of a changing climate. The Alaska Climate Science Center maintains a repository of information and resources that it has developed. Arctic Long-Term Ecological Research (LTER) Site: The Arctic Long Term Ecological Research (ARC LTER) Site is part of a network of sites established by the National Science Foundation to support long-term ecological research in the United States. The Arctic LTER is located in the foothills region of the Brooks Range, North Slope of Alaska (68Â° 38â€™N, 149Â° 36.4'W, elevation 760 m) and is based out of the University of Alaskaâ€™s Toolik Field Station. Beaufort Gyre Observing System: This web portal contains a wealth of information about oceanography derived from the Beaufort Gyre Exploration Project, which investigates basin-scale mechanisms regulating freshwater content in the Arctic Ocean, particularly in the Beaufort Gyre."
94_3,https://data.gov/climate/arctic/arctic-tools/,Arctic Tools - Data.gov,"Circumpolar Active Layer Monitoring (CALM): The Circumpolar Active Layer Monitoring (CALM) project, coordinated by George Washington University, maintains an archive of active-layer depth at >200 sites, most in the Arctic. Coastal Change Analysis Program (C-CAP) Land Cover Atlas: This online data viewer provides user-friendly access to regional land cover and land cover change information developed through NOAAâ€™s Coastal Change Analysis Program (C-CAP). USGS Daily Values Web Service URL Generation Tool: This tool provides a simple way to generate syntactically correct URLs to use with the USGS Daily Values web service. Use it to get comfortable with the service before creating your own applications. Department of Energy (DOE) Atmospheric Radiation Measurement Program â€"" North Slope of Alaska Barrow Facility: This comprehensive scientific infrastructure and data archive was designated by DOE as a scientific user facilityâ€""the ARM Climate Research Facilityâ€""in 2004, and is freely available for use by scientists worldwide. Global Climate Observing System (GCOS): GCOS is intended to be a long-term, user-driven operational system capable of providing the comprehensive observations required for various aspects of climate science. GCOS includes components focused on obtaining a comprehensive view of the spatial structure, trends, and variability of changes in active-layer thickness and permafrost temperature in the Arctic. USGS Groundwater Levels REST Web Service URL Generation Tool: This tool provides a simple way to generate syntactically correct URLs to use with the USGS Groundwater Levels REST web service. Please note: this service provides historical, manually recorded groundwater levels only, which in many cases are decades old. Groundwater levels recorded by automated equipment are not provided by this service, but recent automated groundwater levels are available using the Instantaneous Values Web Service . Ice-tethered Profilers (ITPs): ITPâ€™s are inverted moorings with an anchor in a drifting ice floe supporting a cable that extends 800-1000 m below the floe. A vehicle with temperature and salinity sensors motors up and down the cable making Lagrangian measurements. ITPs have been deployed since 2004 with support primarily from the National Science Foundation. Imiq Hydroclimate Data Portal: The Imiq Hydroclimate Data Portal provides access to the Imiq Hydroclimate Database, a central repository built by researchers at the University of Alaska Fairbanks containing hydrologic and climate-related data from Alaska and nearby regions (The word Imiq means â€˜freshwaterâ€™ in the Inupiat language of Northern Alaska.) USGS Instantaneous Values REST Web Service URL Generation Tool: This tool provides a simple way to generate syntactically correct URLs to use with the USGS Instantaneous Values REST web service. Use it to get comfortable with the service before creating your own applications. Interactive Multisensor Snow and Ice Mapping System (IMS): The IMS is an operational software package maintained by the U.S. National Ice Center for mapping snow and ice. The IMS provides northern hemisphere snow/ice charts and data files for current and archived data."
94_4,https://data.gov/climate/arctic/arctic-tools/,Arctic Tools - Data.gov,"Marginal Ice Zone Departmental Research Initiative (MIZ DRI): This research initiative was a five-year (2012-2016) Office of Naval Research project with two objectives: (1) Understand atmosphere-ice-ocean-wave interactions and feedbacks in the summer marginal ice zone of the Beaufort Sea north of Alaska in order to improve coupled models and sea-ice prediction, and (2) demonstrate robotic technology for integrated observation of the coupled atmosphere-ice-ocean-wave system of the marginal ice zone. National Land Cover Database: This National Land Cover Database Evaluation Visualization and Analysis (NLCD EVA) tool provides user-friendly access to national and state land-cover and land-cover-change information developed through the Multi-Resolution Land Characteristics (MRLC) Consortium. NLCD EVA eliminates the need for desktop geographic information system software, or advanced technical expertise, by processing NLCD data for the user and providing easy access to that distilled information. The tool also summarizes general land-change trends and provides users with the option to specify and explore specific land-change classes of interest (e.g., forest-to-urban land change). Next Generation Ecosystem Experiments (NGEE) Arctic: NGEE (Next Generation Ecosystem Experiments) Arctic is a Department of Energy program to improve process understanding and model representation of important ecosystem-climate feedbacks by quantifying the physical, chemical, and biological behavior of terrestrial ecosystems in Alaska. NOAA ESRL Global Monitoring Laboratory â€"" Barrow Atmospheric Baseline Observatory: The Global Monitoring Laboratory of the National Oceanic and Atmospheric Administration Earth System Research Laboratories, conducts sustained observations and research related to carbon source and sink strengths, trends and global distributions of atmospheric constituents that are capable of forcing changes in the Earthâ€™s climate through modification of the atmospheric radiative environment, that may cause depletion of the global ozone layer, and that affect baseline air quality. North Pole Environmental Observatory (NPEO): Since 2000, the University of Washington/Applied Physics Laboratory has maintained a mooring at the North Pole to investigate ice thickness and ocean stratification. Buoys are deployed and airborne physical oceanography surveys are also conducted during each spring mooring recovery and redeployment operation. Snow, Ice & Permafrost Group at the University of Alaska Fairbanks Geophysical Institute: The Snow, Ice & Permafrost Group at the University of Alaska Fairbanks Geophysical Institute conducts research on Earthâ€™s cryosphere in order to better understand how it interacts with and impacts other earth systems. Rutgers University Global Snow Lab: This site contains various products related to global snow cover, including maps, graphic products, and tabular data. Barrow Sea Ice Webcam: The sea ice webcam operated in Utqiagvik (Barrow), Alaska is part of a collaborative effort (lead by the University of Alaska Fairbanks and partners) to monitor and record changes in sea ice cover on the northern coast of Alaska. Toolik Field Station GIS Data: The ToolikGIS program provides a stable platform for enhancing and expanding scientific, managerial, and administrative efforts at the Toolik Field Station (operated and managed by the University of Alaska Fairbanks, with support from the National Science Foundation) while acting as a key node in Arctic spatial-data services and distribution."
94_5,https://data.gov/climate/arctic/arctic-tools/,Arctic Tools - Data.gov,"ToolikGIS helps maximize the efficiency and effectiveness of efforts ranging from individual projects to multi-agency initiatives all targeted at advancing knowledge and informing management of Arctic ecosystems. U.S. National Ice Center: The U.S. National Ice Center is an interagency (NOAA, U.S. Coast Guard, U.S. Navy) operational center that provides snow- and ice-science products and services to meet the strategic, operational, and tactical requirements of U.S. government agencies and other institutions. Water Quality Water Services Portal: The Water Quality Portal (WQP) is a cooperative service sponsored by the United States Geological Survey (USGS), the Environmental Protection Agency (EPA), and the National Water Quality Monitoring Council (NWQMC) that integrates publicly available water-quality data from the USGS National Water Information System (NWIS), the EPA STOrage and RETrieval (STORET) Data Warehouse, and the United States Department of Agriculture (USDA) Agricultural Research Service (ARS) Sustaining The Earthâ€™s Watersheds â€"" Agricultural Research Database System (STEWARDS). data.gov An official website of the GSA's Technology Transformation Services"
95_0,https://data.gov/climate/transportation-data/,Transportation Data - Data.gov,"Transportation Data The U.S. transportation system includes the roads, railways, bridges, waterways, pipelines, and ports that facilitate the production and distribution of goods and services throughout the country. The projected increase in extreme events such as extreme heat, drought and flooding due to sea-level rise and heavy precipitation will result in significant damages and disruptions to the countryâ€™s transportation system. Current research is revealing the potential vulnerabilities that exist within the transportation sector. This information can help guide individuals, businesses, and municipalities on the risk factors and potential hazards to consider when developing adaptive strategies to increase the resilience of their transportation systems. Here you will find resources related to the impacts of climate change on transportation assets, transportation operations, and the transportation system. You may access the framing questions used to select the data and content available for this theme. Use the Data.gov data search portal to locate all Transportation datasets . For more information, explore the Climate Resilience Toolkit topic area for Transportation . data.gov An official website of the GSA's Technology Transformation Services"
96_0,https://data.gov/climate/water/framing-questions-water/,Water Framing Questions - Data.gov,"Water Framing Questions How are human and natural components of the hydrologic cycle changing? How can communities and water managers plan for uncertain future conditions? How will changing water resources affect food, energy, ecosystems, and human health? How are human and natural components of the hydrologic cycle changing? How can communities and water managers plan for uncertain future conditions? How will changing water resources affect food, energy, ecosystems, and human health? data.gov An official website of the GSA's Technology Transformation Services"
97_0,https://data.gov/climate/water/water-data/,Water Data - Data.gov,"Water Data Here you will find resources related to the effects of climate change on water resources, as well as other water-related environmental and societal themes. Citizens, businesses, non-governmental agencies and governments can use these resources to be better prepared for climate-related impacts on water resources. You may access the framing questions used to select the data and content available for this theme. Use the Data.gov data search portal to locate all Water datasets . Explore the Climate Resilience Toolkit topic area for Water . data.gov An official website of the GSA's Technology Transformation Services"
98_0,https://data.gov/climate/energy-infrastructure-data/,Energy Infrastructure Data - Data.gov,"Energy Infrastructure Data Here you will find scientific and technical information resources related to the potential impacts of climate change on the U.S. energy sector and other types of critical infrastructure. In an effort to enhance future energy security and the underlying knowledge foundations, the Energy and Infrastructure Resilience theme contains federal data, tools, and publications that inform various aspects of how energy and infrastructure systems could be impacted by climate change as well as how they might adapt to become more climate resilient. Citizens, businesses, non-governmental agencies, governments, and research institutions may find improved accessibility to these resources useful in better understanding and preparing for climate-related impacts on energy and infrastructure. You may access the framing questions used to select the data and content available for this theme. All Energy Infrastructure data are organized around six different topic areas: Energy Resources Energy Supply Energy Conversion Energy Transmission/distribution Energy Demand Energy Resources, Energy Supply, Renewable Energy Renewable Energy Solar Energy For more information about these issues, explore the Climate Resilience Toolkit topic area for Energy . data.gov An official website of the GSA's Technology Transformation Services"
99_0,https://data.gov/metrics/organization/allegheny-county-city-of-pittsburgh-western-pa-regional-data-center/,Allegheny County / City of Pittsburgh / Western PA Regional Data Center Metrics - Data.gov,Organization Specific Metrics: Allegheny County / City of Pittsburgh / Western PA Regional Data Center All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
100_0,https://data.gov/metrics/organization/americorps-gov/,AmeriCorps Metrics - Data.gov,Organization Specific Metrics: AmeriCorps All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
101_0,https://data.gov/metrics/organization/arkansas-gov/,State of Arkansas Metrics - Data.gov,Organization Specific Metrics: State of Arkansas All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages No data is available for this month. Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
102_0,https://data.gov/metrics/organization/arlington-county/,"Arlington County, VA Metrics - Data.gov","Organization Specific Metrics: Arlington County, VA All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services"
103_0,https://data.gov/metrics/organization/board-of-governors-of-the-federal-reserve-system/,Board of Governors of the Federal Reserve System Metrics - Data.gov,Organization Specific Metrics: Board of Governors of the Federal Reserve System All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
104_0,https://data.gov/metrics/organization/ca-gov/,State of California Metrics - Data.gov,Organization Specific Metrics: State of California All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
105_0,https://data.gov/metrics/organization/census-gov/,"U.S. Census Bureau, Department of Commerce Metrics - Data.gov","Organization Specific Metrics: U.S. Census Bureau, Department of Commerce All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services"
106_0,https://data.gov/metrics/organization/cfpb-gov/,Consumer Financial Protection Bureau Metrics - Data.gov,Organization Specific Metrics: Consumer Financial Protection Bureau All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
107_0,https://data.gov/metrics/organization/city-of-austin/,City of Austin Metrics - Data.gov,Organization Specific Metrics: City of Austin All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
108_0,https://data.gov/metrics/organization/city-of-baltimore/,City of Baltimore Metrics - Data.gov,Organization Specific Metrics: City of Baltimore All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages No data is available for this month. Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
109_0,https://data.gov/metrics/organization/city-of-baton-rouge/,City of Baton Rouge Metrics - Data.gov,Organization Specific Metrics: City of Baton Rouge All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
110_0,https://data.gov/metrics/organization/city-of-bloomington/,City of Bloomington Metrics - Data.gov,Organization Specific Metrics: City of Bloomington All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
111_0,https://data.gov/metrics/organization/city-of-chesapeake/,City of Chesapeake Metrics - Data.gov,Organization Specific Metrics: City of Chesapeake All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages No data is available for this month. Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
112_0,https://data.gov/metrics/organization/city-of-chicago/,City of Chicago Metrics - Data.gov,Organization Specific Metrics: City of Chicago All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
113_0,https://data.gov/metrics/organization/city-of-ferndale-michigan/,"City of Ferndale, Michigan Metrics - Data.gov","Organization Specific Metrics: City of Ferndale, Michigan All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services"
114_0,https://data.gov/metrics/organization/city-of-hartford/,City of Hartford Metrics - Data.gov,Organization Specific Metrics: City of Hartford All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
115_0,https://data.gov/metrics/organization/city-of-honolulu/,City of Honolulu Metrics - Data.gov,Organization Specific Metrics: City of Honolulu All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
116_0,https://data.gov/metrics/organization/city-of-los-angeles/,City of Los Angeles Metrics - Data.gov,Organization Specific Metrics: City of Los Angeles All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
117_0,https://data.gov/metrics/organization/city-of-new-orleans/,City of New Orleans Metrics - Data.gov,Organization Specific Metrics: City of New Orleans All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
118_0,https://data.gov/metrics/organization/city-of-new-york/,City of New York Metrics - Data.gov,Organization Specific Metrics: City of New York All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
119_0,https://data.gov/metrics/organization/city-of-philadelphia/,City of Philadelphia Metrics - Data.gov,Organization Specific Metrics: City of Philadelphia All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
120_0,https://data.gov/metrics/organization/city-of-providence/,City of Providence Metrics - Data.gov,Organization Specific Metrics: City of Providence All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
121_0,https://data.gov/metrics/organization/city-of-san-francisco/,City of San Francisco Metrics - Data.gov,Organization Specific Metrics: City of San Francisco All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
122_0,https://data.gov/metrics/organization/city-of-seattle/,City of Seattle Metrics - Data.gov,Organization Specific Metrics: City of Seattle All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
123_0,https://data.gov/metrics/organization/city-of-sioux-falls/,City of Sioux Falls Metrics - Data.gov,Organization Specific Metrics: City of Sioux Falls All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages No data is available for this month. Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
124_0,https://data.gov/metrics/organization/city-of-somerville/,City of Somerville Metrics - Data.gov,Organization Specific Metrics: City of Somerville All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
125_0,https://data.gov/metrics/organization/city-of-tempe/,City of Tempe Metrics - Data.gov,Organization Specific Metrics: City of Tempe All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
126_0,https://data.gov/metrics/organization/commodity-futures-trading-commission/,Commodity Futures Trading Commission Metrics - Data.gov,Organization Specific Metrics: Commodity Futures Trading Commission All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages No data is available for this month. Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
127_0,https://data.gov/metrics/organization/cook-county-of-illinois/,Cook County of Illinois Metrics - Data.gov,Organization Specific Metrics: Cook County of Illinois All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
128_0,https://data.gov/metrics/organization/cpsc-gov/,US Consumer Product Safety Commission Metrics - Data.gov,Organization Specific Metrics: US Consumer Product Safety Commission All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages No data is available for this month. Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
129_0,https://data.gov/metrics/organization/dhs-gov/,Department of Homeland Security Metrics - Data.gov,Organization Specific Metrics: Department of Homeland Security All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
130_0,https://data.gov/metrics/organization/district-of-columbia/,District of Columbia Metrics - Data.gov,Organization Specific Metrics: District of Columbia All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
131_0,https://data.gov/metrics/organization/doc-gov/,Department of Commerce Metrics - Data.gov,Organization Specific Metrics: Department of Commerce All data shown represents the calendar month which ends at the Report Date. Data updates at the beginning of each new month to show the calendar month past. Most Viewed Dataset Pages Top 10 dataset pages by pageviews Most Downloaded Dataset Files Top 10 downloaded files from dataset pages Most Clicked Outbound Links Top 10 external link clicks from dataset pages data.gov An official website of the GSA's Technology Transformation Services
